asteroid_id,mass,size,velocity,direction_x,direction_y,direction_z,position_x,position_y,position_z,attraction_x,attraction_y,attraction_z
605,8.232757877035264e+17,708.48,22.55,220427.15,9270.19,846072.14,328072.62,224219.44,480351.37,-40310179145.01756,-66119724719.414474,5806222264.883988
606,9.935213418966191e+17,363.39,12.66,986786.0,53695.03,401469.92,541803.25,745613.33,743069.29,10779265598.283175,62968788695.80046,34399476398.456474
607,5.926413870576278e+17,889.29,33.58,12497.64,166286.83,537926.35,811638.45,780090.09,678871.89,45604098314.242455,28068838734.752518,18704259930.173115
608,9.682095525685404e+17,203.44,24.37,369343.86,895548.5,283784.08,52510.7,792948.86,641085.38,-138867725659.69373,47228484850.280975,12589506216.332869
609,7.113234573788379e+17,693.55,44.75,51968.93,619239.24,929429.19,389759.44,821505.63,500632.67,4362927065.787721,83989566893.92468,-13148952621.533066
610,7.685047628465464e+17,881.66,10.1,294959.18,245767.7,944449.06,19313.62,482324.6,189021.29,-121753495393.60114,-31958882294.750374,-15323274654.657885
611,1.3528008606763736e+17,212.29,11.55,485919.58,327571.24,967943.35,969725.48,14162.89,476339.0,14722137813.362427,-15433004877.116837,-2548827729.7177916
612,7.664143480062423e+17,200.54,5.83,445367.02,675989.03,54886.09,454572.76,92012.06,364708.0,-126295522821.56725,-91410945397.37242,1270680174.8866673
613,1.1173174457386597e+17,475.86,34.38,496035.74,193898.95,248127.04,873549.27,416032.77,692120.02,12303696584.980337,-1826054145.135146,8549746077.357997
614,8.864461198302116e+17,914.15,23.77,859602.22,264422.13,545037.68,194806.82,632907.46,55456.93,-32585730856.78035,18289075438.806866,-123550526954.20576
615,6.455016716563338e+17,195.17,20.62,316587.41,878742.67,664066.94,400960.13,420134.56,853793.93,-34124574788.152912,37588154581.17547,93039561888.76562
616,9.232632157830319e+17,381.14,23.81,979279.07,169678.39,430942.6,886859.51,788008.38,449992.96,128582572226.99463,77598783820.29549,-24678560273.45665
617,2.0239445964791923e+17,155.3,43.2,127958.89,839593.72,358059.33,805576.38,97781.38,42077.03,9113395755.443985,-21776141313.99295,-22549751606.23492
618,4.2679206547918586e+17,161.87,48.09,277944.1,527614.24,817632.73,700389.28,233819.14,911471.03,562928177.8611851,-32364135619.521732,64116640905.52454
619,9.621961602568637e+17,75.54,19.65,152487.61,824553.11,627512.88,81940.18,364716.96,687987.16,-68300418192.3004,-41482902098.53313,52400573053.42436
620,3.558784372757027e+17,908.17,41.15,269636.82,334140.21,134277.32,415082.32,601573.85,814701.66,-13132892349.758486,7750751386.762981,37698100302.11099
621,6.181776858593364e+17,820.72,9.6,321846.31,75923.81,328014.14,786978.21,13472.09,281360.66,34209099948.145668,-96107310405.68515,-9315108502.713154
622,3.433667494834217e+17,520.34,29.95,59514.0,672334.96,130608.58,389175.0,266388.77,230650.08,-19165960391.403355,-11252219662.960999,-28547843510.624146
623,5.813781281600559e+17,30.27,28.73,370017.62,177236.56,395506.95,249653.95,881859.03,693873.78,-32189903751.59033,54015080656.53601,8399020526.25723
624,3.9106386091419885e+17,783.17,40.18,32859.63,309358.46,212223.43,986381.18,677036.67,474057.56,73345980736.35764,8097734232.5465145,-5436210710.805906
625,4.710628536437716e+17,699.13,13.22,297410.02,723331.14,351186.37,739745.47,916755.18,425328.06,14238777805.239576,49521940340.48271,-15290273659.572174
626,4.9508442458339744e+17,257.97,12.68,871497.45,201508.43,158163.0,498676.47,138324.04,147721.45,-1810793694.1831086,-59047618382.42441,-56358016837.63183
627,5.5211914184987706e+17,973.62,41.03,283810.65,466499.42,482163.42,197466.39,211024.22,436381.54,-46570794912.24662,-43904747226.47586,535144892.2534704
628,8.451216292380818e+17,81.04,39.7,274737.03,438678.31,212946.65,846525.16,405736.92,212811.43,79936890872.43164,-40154575954.166405,-55373146981.57858
629,7.923686790145553e+17,270.43,34.2,604637.83,463413.94,767355.56,823736.01,235917.35,849874.4,85748660571.30887,-22085566082.944412,52780987667.52941
630,7.150220773028346e+17,171.13,16.07,530814.38,661879.89,121738.59,959296.0,441648.01,384181.62,100427117396.44293,-22027663187.29514,1243907716.9776373
631,9.514200340406284e+17,423.02,9.26,830505.81,209729.35,525089.72,174414.59,167240.29,829094.38,-8676472859.527939,-46400127771.107346,9396549845.830559
632,4.238120334653168e+17,366.31,35.6,247620.23,535453.32,519706.54,971393.59,187701.51,560900.97,61146746801.85384,-27265303391.087685,-2509976212.7478213
633,2.8884906088026906e+17,732.89,26.32,78962.45,230694.38,161903.99,405127.26,283023.72,942248.4,-3509382505.7867103,-12974877763.169367,42953855448.49007
634,3.1602091006787674e+17,814.84,22.63,952251.19,814434.57,379647.4,988038.95,875460.79,64291.76,41287724135.2517,25569188441.040974,-19690201731.998756
635,3.9682635212772774e+17,303.03,14.98,650699.32,850805.63,406921.04,117232.65,509466.79,226278.79,-37930011414.400345,1051822468.0094748,-23842927512.215694
636,3.3314341642098932e+16,434.5,31.88,361406.95,929661.56,441515.12,818714.03,189843.31,305173.55,2805368450.18502,-2520950896.232802,-1117775671.9392939
637,8.691406752763807e+17,408.8,26.94,808488.42,522792.67,752515.44,940345.17,357011.52,883720.87,109189163626.93274,-20717405340.032913,68146770755.12915
638,2.7565126293950624e+17,233.26,21.09,339304.49,653569.23,15908.15,261622.92,65679.95,27933.35,-8693556611.362503,-25202703269.355446,-31632855562.197853
639,9.076200299692732e+17,808.58,12.58,330500.44,282999.66,829432.64,121524.8,679249.57,645447.1,-94484602432.56805,34392711240.93423,17114450883.005476
640,5.568059164075487e+17,128.54,43.92,306485.31,768028.01,325415.77,738354.94,446807.53,433085.91,38953815376.592026,-5779896319.837479,5783115963.774549
641,2.153941212847484e+16,174.9,26.76,403095.42,994007.26,77535.77,768273.74,662689.42,632193.66,1831923496.2206426,623372699.4791596,625140376.8714299
642,7.94473049406498e+17,296.59,11.07,904705.55,173329.17,219.38,922933.81,117273.36,299317.44,86117180884.6288,-75024669945.70917,-7129331332.004063
643,2.6431073955708774e+17,833.53,25.77,224314.78,532151.66,772276.03,84306.21,832693.41,615308.18,-36253048811.52478,13546751723.304838,-3096573991.287118
644,6.247088297207735e+17,177.65,33.58,368609.5,256372.97,960595.82,743220.22,940418.65,102366.54,25792406187.648777,57010701191.32262,-53326040340.11595
645,7.904280200098126e+17,751.62,30.85,659546.55,129721.9,478769.2,158129.12,467751.91,964850.01,-80687306861.70486,19300591418.549896,87951412046.64977
646,8.150499908950592e+17,227.55,38.47,869892.38,127731.96,315439.27,122277.68,619862.45,12435.9,-57661046029.45277,31200596333.941887,-114267228527.4905
647,3.9742804101145786e+17,417.97,5.66,614357.67,840657.94,574974.07,618295.63,287641.6,553366.34,-31729316699.710224,-9514161689.563549,6246761670.2694235
648,9.353079147508058e+17,474.41,8.22,142726.13,151309.68,304945.13,725823.43,609430.17,974104.4,44931692172.92022,-18024457745.5362,144693657033.28955
649,8.910453348581032e+17,680.93,21.53,686637.35,134729.04,859678.58,728233.2,464451.27,878034.6,53109641947.997025,1389754773.9170313,111409201624.67952
650,2.8134490489221965e+17,85.35,20.05,276675.23,576768.06,945353.1,979592.45,567323.79,939919.91,38115232300.39514,-4226245964.3815193,19074138372.388794
651,4.253915277634657e+17,191.46,37.15,648820.03,415805.09,513606.17,855891.52,179404.42,20463.6,28278627689.64003,-4282530472.061386,-62177993158.11531
652,4.38106870862868e+17,968.33,44.25,744094.36,485255.08,84744.22,44274.59,28480.78,705041.49,-41784004368.31033,-40629992917.378944,15122750448.083366
653,5.932436382224216e+17,64.71,27.24,274888.8,819330.7,225675.31,725283.06,310697.42,633244.22,35967327383.729965,-35162489693.100365,25054206734.8932
654,9.811629091072826e+17,979.47,29.76,717952.17,282939.26,761954.53,736483.48,711340.28,164427.22,65677278421.59683,62127348533.02553,-86715565687.64311
655,6.104357455247263e+17,683.74,25.07,791992.88,526136.19,38260.52,369998.7,915569.72,621140.71,-6950777542.932889,85552713439.87411,32386264114.92273
656,6.798431924854835e+17,218.29,29.74,342899.75,212959.71,660082.43,167041.95,674572.94,109214.59,-46880826642.52438,12385431372.924686,-66204764440.58065
657,7.300692866436324e+17,499.39,33.0,163975.72,477890.79,694890.94,558838.35,323448.8,924978.59,4571762436.206205,-25732728666.265114,98907749739.52246
658,9.189829336282723e+17,352.75,26.82,786130.98,470727.31,554746.88,883232.36,178842.44,436454.52,92114818631.42252,-56662657021.86223,-56941427369.38257
659,1.8351637866679152e+17,524.51,15.66,260226.05,458616.05,260136.48,883543.24,608344.87,719896.6,27868227522.272003,4768668147.093535,467913559.0213733
660,6.598102607863507e+17,618.16,34.83,909958.86,782516.54,299294.85,83862.35,958925.8,497725.03,-114754924584.0856,38854136794.972626,-75832063530.91455
661,2.5464985454752202e+17,370.5,43.13,876859.51,739120.2,513294.11,542692.19,410474.04,758317.39,6556800976.600737,-11657626379.5095,14889457044.507393
662,2306335233713068.0,987.42,6.14,165150.67,193372.75,623164.58,131511.21,520184.35,952319.68,-287485123.9312975,2947915.2874724567,218731104.72820044
663,9.027885929712663e+17,827.68,23.13,878668.2,322040.6,463899.74,333418.51,330014.83,487734.92,-45802405850.48697,-53929406232.49656,599558359.777852
664,2.4022008483060938e+17,677.43,42.43,575562.6,338756.93,856942.42,364943.81,804928.04,564363.0,269338638320.4417,-1456905282642.3435,-1304999144729.2268
665,4.860084304510183e+17,642.55,47.08,485388.44,404290.61,125996.64,910742.25,791838.98,915438.22,33559342575.70799,42566697435.385635,51336886946.60658
666,7.465967477473769e+17,887.17,36.42,873423.38,990799.96,698244.03,389291.19,828963.64,808515.71,-21823159443.61295,48885650133.048,47175233698.534256
667,8.056833713087503e+17,745.53,28.79,968252.92,122501.24,109114.86,23959.84,896851.56,129036.75,-55249919639.64114,93810702497.62158,-46576964517.710526
668,6.163026209329258e+16,642.79,30.42,767985.59,881991.3,319009.11,848805.7,641187.83,240681.09,5426642178.558501,3310993061.4590836,-3919600542.373723
669,1.8032014084891024e+17,501.39,30.22,672074.21,127224.52,203422.48,470900.39,366762.36,656480.94,6486389153.535364,-9102682586.569664,11413385821.32441
670,4.766644749077443e+17,987.34,46.5,438278.55,309510.5,585619.16,287163.53,575174.29,891217.07,6732509551.938938,-3400330807.9490466,42975543671.74317
671,8.731585180113743e+17,634.88,31.8,270681.55,228810.39,190948.41,747946.39,196124.32,151425.75,27524895545.198387,-67939372403.98691,-48602955474.90962
672,1.177306152579847e+17,978.0,48.1,750787.07,459900.86,867181.47,360341.15,818919.77,464647.95,-1916756538.3144794,13219022659.492718,-5438766110.087566
673,1.1297248016638317e+17,404.08,29.01,860132.54,993595.29,16592.87,345976.78,206631.67,717780.74,-4270696955.373252,-8104214002.399971,2814201383.9779396
674,9.629731929933865e+17,149.23,11.7,898859.17,582727.18,631360.33,161310.42,717307.52,96876.96,-92703124536.28853,64457735419.50255,-110503702502.48119
675,3.009236534162334e+17,241.24,27.71,195224.6,739912.91,140261.11,782652.63,972222.65,157461.04,11394336336.169168,33993062459.276276,-16469998223.711796
676,5.322037069152265e+17,677.54,34.26,412401.44,735950.48,539143.41,417100.5,833488.69,877491.79,-2684797981.2954664,34549833988.26682,64852407428.207565
677,7.316702856892928e+17,180.54,18.45,148412.96,450793.83,866541.36,997123.56,516405.52,359822.82,120058273821.49458,7921589019.557915,-21403372355.664314
678,2.013159472788326e+17,332.53,6.98,345626.72,107789.38,718583.66,452958.58,438172.7,558962.89,-1862721916.1525674,-5232736787.481582,6076901980.401172
679,8.358411267922209e+17,902.34,28.59,682286.44,327055.76,853332.2,58591.17,630839.02,944749.82,-75220167023.19624,-7626412166.010816,126294807477.1457
680,1.228086651302799e+17,786.91,35.53,39676.92,65494.43,208499.72,376446.56,511398.39,954902.11,-1657769369.4781876,-390462220.21254396,17768639150.701145
681,5.672609912481266e+17,280.36,34.85,63217.64,443305.68,755643.22,877273.84,414468.48,657533.54,72193158740.19798,-6677103354.97147,12525987106.929699
682,5.1820380104878886e+17,192.56,36.02,642219.51,547133.14,634199.85,60266.4,731606.25,962077.75,-63259027300.98444,18288904694.35253,65755509915.54799
683,4.652336761007048e+17,261.06,28.86,689628.37,391705.03,492629.54,364811.19,702576.64,875006.28,55115080581.93689,-34853701789.808365,145572238081.66913
684,6.518888477025484e+17,254.03,37.16,126400.13,660171.63,74021.55,543630.9,948477.55,995318.66,10485805860.748621,57235738888.877,93254852246.63779
685,6.750345811584227e+17,980.37,26.2,469913.86,66118.4,618314.04,657844.55,670080.92,9450.1,20076746128.735096,27858352087.70137,-101752670361.71869
686,2.969581702044792e+17,914.38,47.28,366288.98,129675.99,720549.27,802236.08,180037.49,421123.84,16584020572.197226,-29449494823.289093,-2808225662.9591503
687,1.0620132512689389e+17,449.04,18.9,455413.39,481328.33,153572.1,121476.12,701143.52,735483.3,-4343470027.640364,-1594182411.9412134,4387479804.341935
688,9.122834708816257e+17,971.49,22.91,199549.51,473113.91,677531.57,855026.35,439870.25,245772.08,90083758269.93391,-30316922435.783726,-14268782384.664948
689,4.894775273485816e+16,703.08,5.93,46629.36,690310.39,408443.75,903743.42,882822.58,561022.9,5262474908.812099,4815256420.914,47535114.65551668
690,9.313908321983101e+17,933.3,45.27,832353.14,768428.02,427792.64,342070.83,716363.67,124187.66,-31570516091.853653,39613409133.17519,-93694422673.3429
691,1.509343363724127e+17,73.94,39.73,657378.21,738052.56,343380.41,799580.02,241822.08,518521.85,14992146560.767244,-8438982626.645391,-6949862783.0184765
692,9.388727996061175e+17,885.88,22.69,749316.14,707887.02,176423.01,166189.85,846628.23,548912.8,-79639173498.44595,64252858669.65195,13450586612.51765
693,8.801026007573542e+17,680.53,20.79,148552.96,441842.11,233994.48,181927.42,814371.82,903489.21,-53283391553.172585,48996476048.567276,67991194328.03299
694,6.88808379357939e+17,728.48,15.87,944690.25,316847.23,805688.17,633414.53,777100.59,143284.68,24064973805.42308,44755400907.28598,-65643921648.17532
695,6.238721509805533e+17,102.04,10.63,102338.16,920111.05,207864.57,469941.75,151772.29,577696.71,549031532.3152885,-54772138452.08292,14291418105.22858
696,5.1878380792117184e+17,833.69,35.33,336983.16,123549.26,868964.15,106016.62,50819.05,832873.16,-43185325897.42519,-65734209492.54471,22066741888.92037
697,6.077031807132193e+17,334.73,47.71,733524.29,734114.68,934151.7,50255.14,550955.1,888294.9,-66469458353.72252,-7749065523.413955,60717837784.477295
698,5.931507967144659e+17,700.3,46.58,636232.43,28256.51,153860.7,572583.66,841107.19,671226.94,9565503419.550732,59698694865.97619,19866693565.209595
699,2.762239903142759e+16,210.36,41.24,219829.36,819539.85,50946.79,386495.56,288565.19,551514.69,-647567247.1435376,-1792481165.9173064,188787833.73112023
700,5.0776328091202797e+17,556.58,38.51,788901.15,5970.63,323180.25,815564.08,585579.25,49493.02,38995160984.900764,13671254802.325788,-63956752379.54306
701,3.5499168744355276e+16,51.68,38.58,385854.21,734779.67,324473.38,397719.97,303798.6,257558.32,-2216166089.626518,-1533430126.4210594,-2022916825.2994585
702,2.038149814659794e+17,240.54,15.37,277762.19,710515.85,10739.18,944746.55,409690.01,933539.51,24647952020.824898,-4313257831.0779,17319198738.734673
703,6.162215099914083e+17,63.24,16.82,168395.69,991279.91,348697.98,777428.19,405767.19,944361.72,29782041045.605545,-14986336277.38629,94355923729.30751
704,7.350914496938542e+17,826.05,39.77,434251.17,626664.41,599418.86,868698.94,209844.8,583676.26,75160741259.28592,-38523822494.16529,-35411458419.53815
705,8.777186015005969e+17,37.27,40.57,505967.68,670356.5,739302.07,161662.43,910768.37,990740.19,-61868525777.52165,74477067208.64474,126122268378.5597
706,4.47171192475806e+17,853.09,45.62,443697.13,963906.99,573337.3,588157.48,456922.08,959054.75,3530506950.2286186,-39142820.78899217,68001069725.609634
707,7.77021457399383e+16,663.71,34.86,635051.62,992187.99,565129.0,339839.94,354017.34,28166.01,-2360899650.7717037,302484315.295913,-11328604779.515789
708,5.324175221585271e+17,778.74,27.06,248465.33,534684.76,360319.6,336085.39,976855.21,470390.47,-9900612220.975657,85959289523.08156,7748427354.478325
709,2.6184054806130666e+17,696.41,29.63,881520.68,656188.38,431170.41,773819.65,567306.31,102904.08,16192523203.200703,6908716127.207941,-28169885632.30464
710,1.6905147076351396e+16,450.48,25.06,76873.7,295489.54,702666.97,793171.34,783231.27,422378.72,380885377.32543296,1159418522.4690547,-826543213.210868
711,4.9890701266957094e+17,579.32,19.67,143652.6,158898.94,7449.66,262870.12,817519.38,77460.08,-30811182997.054203,45694963301.38136,-65026763536.24092
712,4.9753995475591405e+17,799.11,38.15,643247.88,97182.28,632529.51,457196.6,349665.22,322281.7,-18301143684.896896,-14569867852.861942,-9521575153.129482
713,4.875349198885897e+17,336.11,45.89,790512.56,99837.49,594472.59,128135.98,683655.93,420200.41,-55040973492.857864,14784475837.752993,2821988249.909815
714,5.7130344418982995e+17,735.25,17.3,994990.94,234335.61,316149.6,376061.49,273519.69,404465.3,-18697635754.798714,-32716244969.734406,-3080034543.808716
715,1.740185392223756e+17,33.5,8.23,202738.0,487655.92,465189.14,156620.38,219465.86,390991.52,-13894282427.336515,-15688569422.66523,-5290240368.643077
